_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,main_category,main_category:confidence,sub_category__arts_and_entertainment,sub_category__arts_and_entertainment:confidence,sub_category__autos_and_vehicles,sub_category__autos_and_vehicles:confidence,sub_category__beauty_and_fitness,sub_category__beauty_and_fitness:confidence,sub_category__books_and_literature,sub_category__books_and_literature:confidence,sub_category__business_and_industry,sub_category__business_and_industry:confidence,sub_category__career_and_education,sub_category__career_and_education:confidence,sub_category__computer_and_electronics,sub_category__computer_and_electronics:confidence,sub_category__finance,sub_category__finance:confidence,sub_category__food_and_drink,sub_category__food_and_drink:confidence,sub_category__gambling,sub_category__gambling:confidence,sub_category__games,sub_category__games:confidence,sub_category__health,sub_category__health:confidence,sub_category__home_and_garden,sub_category__home_and_garden:confidence,sub_category__internet_and_telecom,sub_category__internet_and_telecom:confidence,sub_category__law_and_government,sub_category__law_and_government:confidence,sub_category__news_and_media,sub_category__news_and_media:confidence,sub_category__people_and_society,sub_category__people_and_society:confidence,sub_category__pets_and_animals,sub_category__pets_and_animals:confidence,sub_category__recreation_and_hobbies,sub_category__recreation_and_hobbies:confidence,sub_category__reference,sub_category__reference:confidence,sub_category__science,sub_category__science:confidence,sub_category__shopping,sub_category__shopping:confidence,sub_category__sports,sub_category__sports:confidence,sub_category__travel,sub_category__travel:confidence,main_category_gold,sub_category__arts_and_entertainment_gold,sub_category__autos_and_vehicles_gold,sub_category__beauty_and_fitness_gold,sub_category__books_and_literature_gold,sub_category__business_and_industry_gold,sub_category__career_and_education_gold,sub_category__computer_and_electronics_gold,sub_category__finance_gold,sub_category__food_and_drink_gold,sub_category__gambling_gold,sub_category__games_gold,sub_category__health_gold,sub_category__home_and_garden_gold,sub_category__internet_and_telecom_gold,sub_category__law_and_government_gold,sub_category__news_and_media_gold,sub_category__people_and_society_gold,sub_category__pets_and_animals_gold,sub_category__recreation_and_hobbies_gold,sub_category__reference_gold,sub_category__science_gold,sub_category__shopping_gold,sub_category__sports_gold,sub_category__travel_gold,url
765574765,FALSE,finalized,5,8/4/15 18:57,Finance,1,,0,,0,,0,,0,,0,,0,,0,Insurance,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,21st.com
765574766,FALSE,finalized,5,8/4/15 7:29,Business_and_Industry,0.4017,,0,,0,,0,,0,,0.2403,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,230la.net
765574769,FALSE,finalized,5,8/4/15 16:07,Games,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Puzzles_and_Brainteasers,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,247sudoku.com
765574770,FALSE,finalized,5,8/4/15 23:26,Shopping,0.7801,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Clothing,0.6086,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24day0am.com
765574771,FALSE,finalized,5,8/3/15 23:29,Beauty_and_Fitness,0.5589,,0,,0,Hair,0.3124,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24hair.ru
765574772,FALSE,finalized,5,8/3/15 23:29,Recreation_and_Hobbies,0.5523,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2473,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24hourcampfire.com
765574773,FALSE,finalized,5,8/4/15 2:21,Computer_and_Electronics,0.7716,,0,,0,,0,,0,,0,,0,Software,0.5953,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24om.com
765574774,FALSE,finalized,5,8/4/15 5:49,Not_working,0.6533,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24option.com
765574775,FALSE,finalized,5,8/4/15 18:42,Pets_and_Animals,0.7729,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pets,0.3269,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,24petwatch.com
765574776,FALSE,finalized,5,8/4/15 5:10,Not_working,0.8223,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,25pp.com
765574777,FALSE,finalized,5,8/4/15 9:39,Internet_and_Telecom,0.5725,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Email,0.3277,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,263.com
765574779,FALSE,finalized,5,8/4/15 13:05,Gambling,0.5573,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2467,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,288-563.com
765574780,FALSE,finalized,5,8/4/15 22:54,Autos_and_Vehicles,1,,0,Car_Buying,0.796,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28car.com
765574781,FALSE,finalized,5,8/3/15 19:17,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,29bca6cb72a665c8.se
765574782,FALSE,finalized,5,8/4/15 20:52,Adult,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2beeg.com
765574783,FALSE,finalized,5,8/3/15 17:26,Not_working,0.4215,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2bike.rs
765574784,FALSE,finalized,5,8/5/15 1:04,Pets_and_Animals,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pets,1,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2cat.org
765574785,FALSE,finalized,5,8/3/15 22:58,Internet_and_Telecom,0.3874,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2373,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2chan.net
765574786,FALSE,finalized,5,8/4/15 19:18,Games,0.3783,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2352,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2kxs.com
765574787,FALSE,finalized,5,8/3/15 15:46,Recreation_and_Hobbies,0.8167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Models,0.667,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2paintminiatures.com
765574788,FALSE,finalized,5,8/3/15 19:19,Adult,0.8119,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2raw4tv.com
765574789,FALSE,finalized,5,8/3/15 20:36,Arts_and_Entertainment,0.6254,Celebrities_and_Entertainment_News,0.3911,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2sao.vn
765574790,FALSE,finalized,5,8/5/15 7:23,Arts_and_Entertainment,0.4271,,0.2447,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3000.tv
765574791,FALSE,finalized,5,8/4/15 21:42,Finance,0.5682,,0,,0,,0,,0,,0,,0,,0,,0.2453,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30daychange.co
765574792,FALSE,finalized,5,8/3/15 17:26,Beauty_and_Fitness,0.5599,,0,,0,Fitness,0.3134,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,30dayfitnesschallenges.com
765574793,FALSE,finalized,5,8/4/15 20:32,News_and_Media,0.4053,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.241,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,310tv.com
765574794,FALSE,finalized,5,8/4/15 12:56,Health,0.5531,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pharmacy,0.3059,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3237.fr
765574795,FALSE,finalized,5,8/3/15 18:08,Not_working,0.6595,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,34innlevent.com
765574796,FALSE,finalized,5,8/4/15 1:44,Gambling,0.2325,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1784,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3533.com
765574797,FALSE,finalized,5,8/4/15 20:51,Not_working,0.3832,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,35766.info
765574798,FALSE,finalized,5,8/3/15 18:18,Gambling,0.578,,0,,0,,0,,0,,0,,0,,0,,0,,0,Sports,0.3341,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,360-bo.com
765574799,FALSE,finalized,5,8/4/15 8:42,Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Products_and_Shopping,0.3792,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,360kad.com
765574800,FALSE,finalized,5,8/3/15 22:08,Games,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Board_and_Card_Games,0.6238,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,365chess.com
765574801,FALSE,finalized,5,8/4/15 6:11,Not_working,0.8235,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,365rili.com
765574802,FALSE,finalized,5,8/5/15 8:12,Career_and_Education,0.5476,,0,,0,,0,,0,,0,,0.2477,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,365zhaosheng.com
765574803,FALSE,finalized,5,8/3/15 18:52,Shopping,0.5862,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2426,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3663cateringequipment.com
765574804,FALSE,finalized,5,8/4/15 20:41,Not_working,0.3758,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,366jours.free.fr
765574805,FALSE,finalized,5,8/5/15 10:35,People_and_Society,0.3726,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2338,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,38mama.ru
765574806,FALSE,finalized,5,8/4/15 14:54,Health,0.7962,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Healthcare_Industry,0.1741,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,39.net
765574807,FALSE,finalized,5,8/3/15 22:14,Health,0.5684,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Products_and_Shopping,0.323,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,39dollarglasses.com
765574808,FALSE,finalized,5,8/3/15 16:22,Food_and_Drink,0.3538,,0,,0,,0,,0,,0,,0,,0,,0,,0.2286,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3ayezakol.com
765574809,FALSE,finalized,5,8/4/15 1:50,Health,0.5643,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2459,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3bees.com
765574810,FALSE,finalized,5,8/4/15 14:17,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3c41ddc0.se
765574811,FALSE,finalized,5,8/3/15 17:50,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3c45d848d99.se
765574812,FALSE,finalized,5,8/4/15 19:15,Games,0.7884,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.6216,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3claws.com
765574813,FALSE,finalized,5,8/4/15 15:23,Arts_and_Entertainment,0.59,Visual_Arts_and_Design,0.3481,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3d-galleru.ru
765574814,FALSE,finalized,5,8/4/15 0:43,Not_working,0.6591,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3ders.org
765574815,FALSE,finalized,5,8/4/15 4:21,Not_working,0.4673,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3dhubs.com
765574816,FALSE,finalized,5,8/5/15 3:27,Games,0.767,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.3005,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3dmgame.com
765574817,FALSE,finalized,5,8/4/15 8:10,Not_working,0.6523,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3dmodel.vn
765574818,FALSE,finalized,5,8/4/15 18:57,Not_working,0.6166,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3dsecure.no
765574819,FALSE,finalized,5,8/5/15 6:58,Food_and_Drink,0.6152,,0,,0,,0,,0,,0,,0,,0,,0,Beverages,0.3784,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3houralcohol.com
765574820,FALSE,finalized,5,8/4/15 20:17,Computer_and_Electronics,0.6171,,0,,0,,0,,0,,0,,0,Software,0.3809,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3kzhushou.com
765574821,FALSE,finalized,5,8/4/15 22:57,Pets_and_Animals,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pets,0.6001,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3milliondogs.com
765574822,FALSE,finalized,5,8/3/15 16:42,Career_and_Education,0.6017,,0,,0,,0,,0,,0,Education,0.362,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3rdmilclassrooms.com
765574823,FALSE,finalized,5,8/3/15 20:32,Internet_and_Telecom,0.5935,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Chats_and_Forums,0.3523,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3reef.com
765574824,FALSE,finalized,5,8/4/15 14:11,Sports,0.3796,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2355,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3run.co.uk
765574825,FALSE,finalized,5,8/4/15 3:09,Not_working,0.434,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3sk.tv
765574827,FALSE,finalized,5,8/4/15 2:17,Arts_and_Entertainment,0.3594,,0.2302,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4-designer.com
765574828,FALSE,finalized,5,8/3/15 20:32,Food_and_Drink,1,,0,,0,,0,,0,,0,,0,,0,,0,Restaurants_and_Delivery,0.7917,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4008-517-517.cn
765574829,FALSE,finalized,5,8/4/15 1:45,Food_and_Drink,0.3562,,0,,0,,0,,0,,0,,0,,0,,0,,0.2293,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4008117117.com
765574830,FALSE,finalized,5,8/4/15 6:19,Food_and_Drink,0.7558,,0,,0,,0,,0,,0,,0,,0,,0,Restaurants_and_Delivery,0.5712,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4008823823.com.cn
765574831,FALSE,finalized,5,8/5/15 8:37,Games,0.3935,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2387,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40kforums.com
765574832,FALSE,finalized,5,8/5/15 8:37,Games,0.7825,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.3115,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,40kings.de
765574833,FALSE,finalized,5,8/3/15 22:21,Computer_and_Electronics,0.812,,0,,0,,0,,0,,0,,0,Computer_Security,0.3453,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,411-spyware.com
765574834,FALSE,finalized,5,8/4/15 13:11,Internet_and_Telecom,0.3959,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2392,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,411.info
765574835,FALSE,finalized,5,8/3/15 13:58,Games,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4223.com
765574836,FALSE,finalized,5,8/4/15 9:39,Games,0.5725,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.3277,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4399.com
765574837,FALSE,finalized,5,8/4/15 8:59,News_and_Media,0.82,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Magazines_and_E-Zines,0.4877,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4443.com
765574838,FALSE,finalized,5,8/4/15 9:33,Sports,0.4286,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2449,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4club.com
765574839,FALSE,finalized,5,8/3/15 22:07,Arts_and_Entertainment,0.3581,,0.2299,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4kmoviesclub.com
765574840,FALSE,finalized,5,8/4/15 13:47,Pets_and_Animals,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pets,0.6014,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4lapy.ru
765574841,FALSE,finalized,5,8/5/15 10:12,Recreation_and_Hobbies,0.5928,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Tobacco,0.3514,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4noggins.com
765574842,FALSE,finalized,5,8/4/15 6:30,Not_working,0.6436,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4puz.com
765574843,FALSE,finalized,5,8/3/15 23:46,Not_working,0.6692,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4risk.net
765574844,FALSE,finalized,5,8/4/15 0:41,Shopping,0.3936,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2387,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4sound.se
765574845,FALSE,finalized,5,8/4/15 12:21,Autos_and_Vehicles,0.3665,,0,,0.2322,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4wheeloffroad.com
765574846,FALSE,finalized,5,8/3/15 22:07,Not_working,0.4547,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,4x4earth.com
765574847,FALSE,finalized,5,8/4/15 16:26,Gambling,0.7983,,0,,0,,0,,0,,0,,0,,0,,0,,0,Lottery,0.4762,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,500.com
765574848,FALSE,finalized,5,8/4/15 20:52,Shopping,0.5962,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2407,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5000wt.ru
765574849,FALSE,finalized,5,8/3/15 17:04,Internet_and_Telecom,0.6192,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Ad_Network,0.2504,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,50onred.com
765574850,FALSE,finalized,5,8/3/15 18:49,Shopping,0.7649,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Clothing,0.3134,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,50style.pl
765574852,FALSE,finalized,5,8/4/15 16:17,Internet_and_Telecom,0.5998,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.24,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,52pojie.cn
765574853,FALSE,finalized,5,8/4/15 11:13,Business_and_Industry,0.364,,0,,0,,0,,0,,0.2315,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,52survey.com
765574854,FALSE,finalized,5,8/4/15 15:46,Not_working,0.7983,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5639.jp
765574855,FALSE,finalized,5,8/4/15 2:27,Not_working,0.4283,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,58.com
765574856,FALSE,finalized,5,8/4/15 13:55,Internet_and_Telecom,0.3594,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2302,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,5858.com
765574857,FALSE,finalized,5,8/3/15 23:15,Not_working,0.4672,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,591.com.tw
765574858,FALSE,finalized,5,8/4/15 2:34,Not_working,0.6331,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,59chaikovsky.ru
